sales,age,coupon
37.444,37,0
50.233,33,1
33.819,36,1
28.634,30,1
66.316,36,1
55.996,38,1
54.526,33,0
57.751,37,1
56.785,36,0
36.676,35,1
20.821,41,0
29.021,41,0
32.492,28,1
20.673,34,0
26.487,38,0
47.141,31,1
33.061,29,1
36.891,24,1
29.822,36,1
43.196,45,1
32.36,38,1
41.677,42,0
39.023,36,1
43.527,45,1
52.531,35,0
50.281,45,1
60.115,38,0
40.296,28,1
38.444,34,1
40.382,39,1
27.598,30,1
56.787,40,1
37.657,33,1
39.418,31,1
46.606,37,1
51.388,43,0
32.65,31,1
40.716,35,1
40.738,31,1
38.266,34,1
44.326,32,1
33.197,38,0
49.69,34,1
32.577,35,1
36.648,30,1
48.736,33,1
39.354,39,1
56.937,40,1
21.068,32,1
40.136,34,1
45.349,46,1
34.482,39,1
40.783,24,1
44.105,37,1
44.936,34,1
30.331,29,1
41.106,37,0
38.5,37,1
33.929,34,1
38.076,41,0
43.282,32,1
56.105,39,1
33.283,29,1
47.732,30,1
57,33,1
53.073,40,1
42.122,37,1
46.352,34,1
58.397,28,1
46.232,40,1
41.822,41,0
28.119,38,1
38.545,36,1
43.722,31,1
31.542,37,1
37.727,28,1
54.011,33,0
58.38,36,0
54.218,31,1
46.031,41,0
53.4,37,1
68.392,33,1
47.493,32,1
53.432,20,1
55.185,39,0
49.664,42,0
36.7,26,1
42.713,35,1
54.798,27,1
32.929,35,1
46.137,38,0
44.155,38,1
54.933,41,1
52.861,37,1
26.661,38,0
25.449,26,1
36.945,34,1
56.685,28,1
33.253,43,0
44.77,40,0
33.851,32,1
39.361,40,1
29.731,32,0
51.904,42,0
58.621,39,1
40.643,39,1
37.781,41,0
43.032,42,1
49.455,36,1
28.34,40,1
57.778,36,1
55.811,40,1
38.264,41,1
39.6,34,0
51.877,29,1
36.061,43,0
38.91,36,0
53.974,32,1
32.616,33,1
16.153,35,0
44.433,39,1
42.42,31,1
40.116,36,1
45.105,33,1
49.308,33,0
39.101,42,1
33.097,27,1
40.494,34,0
33.57,32,1
50.654,40,1
59.943,42,1
46.465,31,1
63.737,42,0
48.551,47,0
41.29,36,1
38.988,31,1
44.148,37,1
48.134,35,1
42.96,26,1
36.871,35,1
29.462,35,1
20.033,35,1
41.91,40,0
43.945,31,1
34.612,42,0
39.26,28,1
59.558,33,1
48.603,29,1
37.664,31,1
26.699,26,1
53.394,38,1
42.03,35,1
44.404,35,1
48.839,38,0
37.037,26,1
55.371,35,1
35.951,36,1
44.942,39,1
50.086,27,1
47.415,35,1
55.76,41,0
35.561,39,1
47.656,36,0
25.61,28,1
42.959,29,1
45.934,33,1
32.599,37,1
46.229,31,1
37.899,37,1
58.488,27,1
60.118,44,1
43.858,33,1
48.904,38,1
42.815,30,1
51.16,37,1
33.271,36,1
52.928,31,1
52.536,48,1
40.689,36,1
42.561,37,0
54.993,30,1
36.216,33,1
57.081,35,0
37.403,39,0
31.578,42,1
37.757,48,0
45.849,38,1
38.237,40,0
26.197,35,0
54.925,38,0
54.497,31,1
28.937,31,1
25.065,38,0
50.323,36,1
40.867,40,1
38.328,42,1
42.81,34,1
34.255,34,1
46.022,33,1
37.15,32,1
35.326,40,0
19.876,30,1
42.517,42,0
55.584,38,1
37.337,33,1
58.565,36,1
23.084,35,1
52.862,25,1
19.967,40,0
45.981,38,0
40.001,31,1
39.174,30,1
39.271,36,1
21.798,31,1
41.705,41,0
50.303,30,0
52.585,40,1
50.391,35,1
38.674,34,1
43.756,33,1
53.538,40,1
35.56,38,1
40.486,35,0
39.279,33,1
41.855,28,1
35.356,47,0
33.733,31,1
35.921,40,0
51.91,37,1
39.864,32,1
38.635,24,1
50.66,38,1
38.695,30,1
44.312,32,1
49.168,36,0
61.271,39,1
38.333,37,1
27.379,33,1
48.237,34,1
32.767,38,0
41.501,39,1
32.873,37,1
48.889,40,1
47.244,37,1
39.954,34,0
19.769,32,1
48.539,47,1
56.965,39,1
52.163,32,1
41.434,29,1
32.177,29,1
33.898,34,1
55.777,26,1
32.96,40,0
38.471,37,1
51.079,40,0
19.565,28,1
42.953,29,1
35.817,31,1
43.215,35,1
38.056,36,1
42.435,31,1
51.24,35,1
37.179,45,1
67.131,41,0
50.646,42,0
45.116,45,0
39.403,33,1
53.525,26,1
58.649,44,1
55.697,46,0
34.682,33,1
43.046,45,1
56.889,38,1
42.507,43,0
38.335,37,1
47.281,36,1
39.225,20,1
28.262,34,1
41.445,37,1
54.694,36,1
38.164,28,1
33.29,34,1
47.829,46,0
47.086,30,1
34.113,34,1
55.105,39,0
43.014,36,1
59.801,40,1
37.914,36,1
54.421,41,0
36.671,30,1
31.988,30,1
7.0133,34,1
42.739,41,1
50.078,38,0
42.439,34,0
31.214,31,1
34.489,32,1
54.87,42,1
36.082,28,1
28.575,30,1
29.979,30,1
48.698,36,0
48.736,28,1
59.709,32,1
33.557,33,1
49.887,44,1
26.53,35,0
50.39,30,1
29.989,27,1
33.708,32,1
45.369,31,1
41.577,31,1
29.373,42,1
51.267,38,1
49.18,39,0
41.878,24,1
31.737,39,1
58.402,46,0
32.034,34,0
26.874,43,1
46.9,36,1
51.596,27,1
40.193,36,0
33.138,37,0
56.329,36,0
46.863,34,1
39.698,45,1
54.604,44,0
43.7,34,1
38.88,34,0
53.382,37,1
48.764,33,1
30.279,34,0
38.891,33,1
48.22,31,1
24.871,42,0
26.415,35,1
33.892,34,1
45.735,33,0
34.227,37,1
53.785,35,1
54.781,37,0
34.032,36,1
35.397,38,1
23.416,38,1
46.102,31,1
63.273,31,1
45.281,32,0
59.897,41,1
41.423,46,1
46.089,34,1
37.736,38,1
61.981,38,0
42.522,33,1
36.554,32,1
30.687,35,0
26.263,39,0
43.566,38,1
16.235,40,1
34.648,38,1
30.136,41,1
49.041,34,1
33.195,39,0
46.21,33,0
45.846,34,1
38.388,38,0
44.165,32,1
49.666,34,1
50.746,37,0
31.851,30,1
44.268,22,1
48.447,42,1
47.885,33,1
53.06,35,0
53.001,45,0
43.091,36,0
41.329,26,1
75.643,37,1
40.551,32,1
47.982,35,1
32.824,28,1
48.599,34,0
49.882,41,1
54.388,38,1
52.635,35,1
32.491,30,1
50.856,30,1
39.9,36,0
46.722,41,0
42.486,38,0
48.166,35,0
13.038,30,1
24.263,35,1
53.405,28,1
55.541,40,1
52.492,40,0
45.987,35,1
49.215,33,0
53.493,22,1
52.57,42,1
44.897,39,0
31.424,36,1
49.488,37,0
46.624,23,1
43.123,32,1
53.223,35,1
59.181,36,1
39.245,39,0
59.578,33,1
43.543,32,0
41.67,40,0
33.508,31,1
24.169,28,1
51.059,39,1
59.549,37,1
52.79,31,1
35.958,40,1
50.163,39,0
59.647,30,0
45.361,34,1
56.504,40,1
37.4,40,1
32.619,30,1
50.933,42,0
56.723,37,1
30.199,41,1
48.64,28,1
43.13,37,1
42.597,37,1
43.258,28,1
51.784,36,1
56.055,28,1
50.417,37,1
40.011,33,1
53.697,45,1
41.217,43,1
53.206,32,1
32.135,28,1
40.17,44,1
46.565,31,1
33.16,40,0
42.855,28,1
35.346,28,1
54.817,38,1
48.224,45,1
44.057,37,0
39.691,28,1
35.741,36,1
53.544,33,0
41.009,30,1
29.351,29,1
46.003,35,1
39.584,24,1
41.211,27,1
40.466,30,1
37.595,46,0
45.827,33,0
51.335,36,0
23.735,36,1
51.091,31,1
56.549,39,1
59.057,29,1
53.059,37,1
55.935,38,1
51.82,29,1
23.849,34,1
46.081,42,1
48.442,36,0
57.498,38,1
32.38,37,0
35.344,28,1
28.134,31,1
20.512,36,1
44.754,27,1
49.847,34,1
39.478,29,1
48.026,34,1
43.301,31,1
30.099,41,1
38.385,41,1
49.806,33,1
55.199,23,1
42.771,33,1
21.8,34,1
50.421,40,1
28.128,35,1
22.386,34,1
48.619,39,0
38.849,34,1
42.938,40,1
48.744,32,1
30.311,38,1
35.158,36,0
41.16,38,1
30.117,35,1
38.509,34,1
52.539,34,1
30.131,27,1
47.376,36,1
42.002,39,1
52.089,39,1
56.448,35,1
29.259,35,0
61.672,35,1
39.487,31,1
57.478,41,1
32.221,26,1
38.563,31,1
38.261,31,1
35.722,28,1
37.604,39,0
34.442,32,1
32.602,44,0
45.428,36,1
43.647,32,1
32.814,22,1
42.791,35,1
50.303,37,1
39.63,36,1
41.772,29,1
44.511,27,1
45.846,45,1
51.073,36,0
61.199,39,0
50.265,31,1
38.37,37,0
41.058,43,1
52.275,26,1
47.193,34,1
59.026,37,1
41.122,41,1
43.128,33,1
40.227,31,1
19.694,21,1
38.971,32,1
38.804,39,1
47.246,30,1
53.911,34,1
44.258,39,0
42.771,28,1
43.179,38,1
45.047,38,0
51.093,35,1
35.245,45,1
48.401,40,0
33.986,32,1
49.068,32,1
33.793,31,0
65.519,36,0
47.042,36,0
28.767,31,0
58.918,45,0
58.742,37,1
62.079,44,1
27.67,39,1
40.1,30,1
35.419,25,1
39.516,34,1
31.062,39,1
44.414,42,1
30.203,36,1
42.389,28,1
51.586,38,1
38.713,36,1
41.379,32,1
53.854,35,0
15.939,32,1
46.53,34,1
45.317,38,1
33,28,1
37.456,39,1
27.713,30,1
30.385,43,1
39.847,30,0
45.787,32,1
37.656,30,1
63.51,34,1
52.358,41,1
45.206,27,1
47.738,36,1
39.785,35,0
30.516,33,0
35.015,30,1
39.69,30,1
49.133,46,1
26.332,29,1
40.71,33,0
41.996,32,1
48.68,25,1
49.939,32,1
39.835,28,1
31.96,24,1
37.381,38,1
42.17,31,1
45.263,38,1
43.621,37,0
45.638,40,0
42.779,29,1
55.59,35,1
30.859,29,1
39.232,32,1
28.725,42,1
37.973,35,1
28.921,40,0
38.34,34,1
27.24,30,1
38.667,42,0
36.345,39,0
43.499,33,1
43.313,39,0
23.152,39,0
45.928,34,0
36.463,34,1
35.329,39,1
63.285,36,1
57.196,34,1
47.65,31,1
33.702,35,1
43.299,43,1
43.642,42,1
60.976,40,1
36.352,32,1
38.668,31,1
39.791,41,1
42.806,36,1
35.695,32,1
44.044,31,1
40.748,39,1
48.138,31,1
34.799,29,1
33.071,40,1
62.745,33,1
23.503,31,0
49.997,30,1
56.067,34,1
25.659,23,1
33.321,25,1
54.932,44,0
53.58,35,1
35.351,39,1
31.431,30,0
27.373,40,1
44.732,28,1
38.734,28,1
52.071,40,1
40.701,31,0
43.589,34,1
46.349,34,1
46.741,26,1
45.405,45,1
65.498,34,1
48.633,43,1
31.891,39,0
58.323,42,1
30.378,35,0
46.134,41,0
57.08,31,1
51.028,39,0
38.446,29,1
38.147,27,1
31.596,30,1
50.915,31,1
46.384,36,0
44.864,39,0
30.725,33,1
48.099,43,0
46.019,27,1
52.71,34,1
25.547,36,1
52.559,30,1
52.57,38,0
59.654,31,1
39.718,35,1
38.184,29,1
43.521,34,1
36.164,39,0
28.416,33,0
45.637,41,0
57.225,29,1
46.119,39,1
23.691,38,0
45.307,27,1
49.212,39,0
58.217,37,0
28.438,22,1
48.254,43,1
50.919,33,0
51.114,43,1
50.795,39,1
33.646,39,1
36.166,33,1
54.47,28,0
38.11,20,1
42.533,32,1
36.606,32,1
33.557,34,1
52.458,37,1
37.636,28,1
45.544,42,0
44.346,34,1
37.391,41,1
44.865,24,1
60.929,18,1
19.056,32,0
48.326,33,1
40.524,33,1
37.576,39,0
58.503,36,1
31.162,34,1
47.366,33,1
38.886,29,0
39.511,44,1
31.235,31,1
24.428,38,1
31.152,30,1
39.164,31,1
23.965,28,1
45.504,42,0
62.091,32,1
54.611,39,1
27.253,25,1
46.335,28,1
61.445,32,1
55.504,37,1
51.425,38,1
49.325,49,0
20.163,30,1
48.282,31,1
42.769,36,1
47.001,38,1
36.694,40,1
39.002,32,1
28.517,29,1
34.572,28,1
52.668,36,1
33.08,28,1
47.572,34,1
67.436,36,0
41.429,38,0
53.251,29,1
54.658,31,1
54.744,42,1
41.841,33,1
53.086,32,1
47.985,42,0
38.131,41,1
45.46,43,0
38.272,36,1
49.753,34,1
39.878,36,1
46.091,40,0
26.109,29,1
45.467,29,1
48.981,39,0
53.933,30,0
35.049,40,0
31.444,40,1
54.451,41,0
39.696,36,1
35.012,33,1
23.777,36,0
47.985,34,1
40.133,29,1
43.329,34,0
40.238,38,0
53.047,44,1
54.883,24,1
46.957,37,1
45.856,39,1
48.358,36,1
47.141,41,1
41.62,42,1
43.839,33,1
71.095,32,0
13.561,39,1
38.124,35,1
38.807,33,1
49.216,37,1
41.266,37,1
57.173,34,0
46.075,34,1
46.248,38,1
41.467,36,1
51.787,36,1
47.474,31,1
40.821,28,1
52.389,32,1
30.58,36,1
59.255,37,0
30.557,40,0
52.604,33,1
42.815,42,1
45.453,36,0
46.893,26,1
46.485,25,1
46.65,31,1
60.891,29,1
28.665,31,1
53.389,41,1
33.619,35,1
41.558,44,0
53.479,39,0
48.437,38,0
46.093,24,1
42.614,34,1
36.726,36,1
38.145,35,0
43.815,31,0
42.504,28,1
57.201,41,1
42.249,40,1
48.72,39,0
44.443,34,1
35.064,39,1
41.084,29,1
54.039,34,1
50.059,25,1
45.246,39,1
43.415,30,1
48.03,37,0
36.705,25,1
41.193,31,1
41.401,36,0
29.34,30,0
39.743,30,1
34.675,41,1
30.626,36,1
20.966,34,0
41.237,40,1
32.586,41,1
44.372,40,0
38.221,37,0
50.184,39,1
43.964,33,1
50.888,33,1
34.666,32,1
52.668,34,1
52.151,40,0
52.889,31,1
45.618,40,1
61.275,43,0
50.345,33,1
45.733,30,1
35.881,34,0
61.389,35,0
41.745,49,0
52.318,34,1
32.806,38,1
49.157,41,1
73.422,40,0
50.585,38,1
46.978,25,1
57.243,31,0
41.458,32,1
44.594,47,1
42.318,39,0
30.09,38,1
55.832,24,1
48.58,32,1
26.763,35,1
47.7,35,1
48.396,36,1
47.475,44,1
55.79,43,1
63.208,30,1
23.46,36,1
30.562,31,1
61.462,35,0
46.538,24,1
62.673,39,1
43.619,29,1
57.368,30,1
42.428,32,1
47.471,40,1
45.453,27,1
31.347,39,0
40.449,42,1
35.033,38,1
37.944,30,1
32.63,41,0
39.842,28,1
39.368,29,1
30.171,39,1
42.328,37,1
28.766,32,1
44.475,32,1
45.076,32,1
47.059,37,1
48.729,32,1
30.524,41,0
38.947,36,0
43.921,34,1
47.871,35,1
35.873,41,0
39.6,41,1
41.636,32,1
51.083,45,1
38.507,35,0
43.003,36,1
47.438,36,1
55.066,27,1
61.143,39,0
59.288,21,1
45.802,41,1
53.36,38,0
32.513,40,0
32.798,36,1
48.639,38,1
33.017,28,0
48.087,36,1
47.97,46,1
22.403,40,1
34.971,25,1
45.613,40,0
33.49,41,0
34.752,33,1
45.384,35,0
45.258,34,1
32.831,42,0
45.378,36,1
42.515,32,0
42.638,26,1
48.675,29,1
38.357,38,0
55.13,32,0
25.342,36,1
32.943,39,0
36.395,34,1
42.211,36,0
63.858,38,1
45.174,30,1
46.133,27,1
26.283,43,1
35.721,38,0
41.413,27,1
42.145,41,1
42.381,33,1
49.039,43,1
38.141,30,1
41.95,28,1
56.65,27,1
48.97,39,1
40.848,35,1
53.981,37,1
52.459,43,1
41.761,40,0
42.979,37,0
34.283,26,1
33.56,42,0
53.669,37,1
51.727,41,1
60.765,31,0
46.783,46,0
12.642,35,1
36.85,38,1
64.596,36,0
38.668,19,1
68.356,32,1
35.864,32,1
46.137,21,1
34.45,30,1
53.096,36,0
40.32,33,0
37.892,33,1
41.621,34,1
43.303,35,1
48.284,29,1
37.634,28,1
40.58,39,0
37.65,36,1
45.27,40,1
29.203,36,0
30.186,35,0
48.879,34,1
49.74,42,1
41.798,40,1
56.888,41,1
43.397,37,1
45.754,31,0
35.701,30,1
41.528,34,1
48.003,38,1
38.196,34,1
34.656,38,1
47.22,34,1
32.491,36,0
45.533,33,1
34.891,36,1
38.178,40,0
36.57,27,1
42.837,37,1
56.784,40,1
44.503,36,0
42.867,29,1
41.109,26,1
45.935,34,0
37.295,33,0
38.481,31,0
47.263,34,1
35.711,31,0
44.703,39,1
54.226,42,0
26.706,38,1
52.19,33,1
39.065,35,1
46.501,38,0
48.774,36,1
42.666,22,1
49.182,37,1
35.855,36,0
42.352,41,1
40.002,27,1
44.374,32,0
23.417,25,1
40.559,39,0
55.942,29,1
55.842,45,1
28.508,34,1
54.824,34,1
33.321,38,0
34.599,45,0
41.247,30,1
33.202,31,1
46.805,35,1
53.163,32,1
62.116,27,1
44.43,40,1
41.754,33,0
46.877,32,1
41.575,33,1
32.52,34,0
55.094,30,1
12.878,28,1
38.438,45,1
28.774,38,1
51.076,36,1
34.351,40,1
45.447,33,0
35.383,33,1
45.983,34,1
25.049,38,1
49.477,33,1
64.109,33,1
44.827,38,1
24.472,39,0
24.908,37,1
42.109,31,1
26.247,35,1
40.881,30,1
30.629,33,0
49.63,32,1
30.308,47,0
46.202,38,1
63.293,38,1
37.874,41,1
21.973,34,1
28.265,34,0
43.878,26,1
62.002,39,1
38.548,41,1
34.879,35,1
47.144,23,1
53.784,42,1
44.577,46,1
50.102,37,1
54.8,35,1
45.346,36,1
17.676,31,1
55.943,39,1
46.336,43,1
49.785,38,1
37.287,36,1
47.941,36,1
38.743,30,1
40.652,30,1
43.707,33,1
52.159,40,1
73.466,35,1
22.447,31,0
33.513,33,0
40.593,33,1
42.998,32,1
46.665,23,1
32.982,37,0
35.929,45,0
32.621,38,0
36.177,44,0
36.971,42,0
47.928,29,1
32.456,28,1
48.457,33,1
48.124,35,1
38.066,41,0
32.401,30,1
41.267,36,1
31.095,34,0
30.366,38,1
45.266,34,1
46.125,31,1
44.013,34,1
40.649,38,1
42.079,23,1
33.868,32,1
45.7,33,1
46.687,39,0
30.681,30,1
41.511,29,1
49.136,40,1
39.403,37,1
51.764,35,0
47.657,43,1
46.819,31,1
48.255,32,1
23.904,33,1
45.101,30,1
23.653,38,1
39.968,38,1
38.172,41,0
35.362,39,0
34.569,27,1
47.64,33,1
28.052,40,1
48.642,33,1
42.098,32,1
27.919,31,1
45.661,40,1
38.259,37,1
45.721,33,0
29.114,43,0
38.43,33,0
37.399,32,1
31.509,38,1
48.621,33,1
59.394,38,0
49.054,29,1
38.689,32,1
41.787,31,0
58.186,36,1
49.036,37,1
53.936,32,1
40.892,34,1
53.744,33,1
31.714,36,1
50.949,34,1
47.186,43,1
46.576,35,1
44.09,42,0
37.934,23,1
51.522,30,1
59.655,40,1
68.352,34,1
58.957,28,1
45.557,31,1
40.37,31,1
32.197,28,1
54.698,34,1
36.561,33,1
33.996,37,1
22.203,34,0
58.912,33,1
46.859,30,1
45.308,39,0
39.206,35,0
48.774,40,0
41.255,34,1
30.39,37,0
50.015,38,0
18.397,32,0
48.185,42,1
22.661,36,0
56.433,41,1
63.724,46,0
32.992,33,1
42.483,30,1
48.575,35,1
54.418,34,1
45.623,36,1
46.43,44,0
36.539,28,1
42.329,41,0
33.007,36,1
30.275,37,1
54.912,38,1
50.041,43,1
41.742,37,0
41.069,28,1
57.71,27,1
45.612,30,1
41.36,32,1
39.935,40,0
40.777,40,0
60.646,39,1
46.474,35,0
29.896,38,0
21.8,27,1
33.01,35,1
38.064,25,1
32.733,26,1
41.157,34,0
43.423,34,1
52.104,32,1
48.598,38,1
37.634,31,1
36.399,31,1
41.429,31,1
54.339,27,1
20.037,36,1
37.539,41,1
39.852,33,1
43.16,39,1
49.766,43,1
57.491,24,1
40.728,37,0
53.125,39,1
50.006,36,1
48.907,37,1
55.88,42,1
43.053,39,0
35.931,38,1
35.438,28,1
55.423,38,1
46.95,39,1
38.176,40,0
21.747,29,1
53.21,31,1
56.483,33,0
28.117,24,1
41.489,40,0
40.331,35,0
36.354,34,1
51.994,33,0
45.158,37,0
39.94,39,1
44.799,27,1
34.357,39,1
42.025,33,1
34.527,30,1
51.115,33,1
42.884,31,1
43.487,28,1
45.654,40,1
48.997,35,1
50.052,23,1
39.852,37,0
36.237,38,1
64.088,44,1
40.204,21,1
47.223,36,1
31.468,47,0
39.473,28,1
51.21,37,0
39.527,39,0
34.02,40,1
42.751,43,1
31.42,27,1
54.81,33,1
23.938,38,1
42.379,30,1
45.475,43,1
29.796,36,1
23.783,32,1
49.91,31,1
22.986,33,1
48.668,32,0
45.262,39,1
63.102,29,1
31.69,36,0
35.876,39,1
39.457,43,1
45.615,38,1
62.225,33,1
36.709,34,0
36.226,35,1
27.621,33,1
30.74,32,1
65.25,37,1
35.172,31,1
53.824,44,1
33.267,34,1
47.099,33,1
67.702,36,1
40.118,33,1
35.614,38,1
47.647,31,1
24.933,40,0
52.818,31,1
50.772,37,1
37.939,36,1
41.172,38,1
51.028,32,1
50.647,34,1
21.457,36,1
56.423,37,1
50.775,30,0
64.532,38,1
26.578,28,1
36.724,43,0
34.113,40,1
39.433,44,1
41.588,34,1
39.469,40,1
39.041,37,1
50.476,28,1
35.204,42,0
42.607,28,1
22.625,31,0
36.823,37,1
41.798,39,1
51.723,37,1
45.269,39,1
40.885,39,0
25.601,20,1
56.571,38,1
36.916,29,1
66.55,37,1
43.315,32,1
40.887,40,1
43.683,43,1
58.673,37,1
28.606,41,1
63.197,37,1
44.995,41,1
45.491,34,1
50.639,38,1
51.174,33,1
50.075,30,1
31.946,34,1
22.486,40,1
44.847,47,1
57.497,28,1
36.458,39,0
56.964,38,1
29.137,31,1
45.582,41,1
38.987,38,1
42.05,31,1
51.196,37,1
37.318,37,0
35.731,35,1
45.629,41,1
42.541,37,0
41.117,32,1
33.914,42,1
39.829,35,1
43.377,32,1
47.276,35,1
17.974,27,1
48.788,38,0
43.923,40,1
68.825,32,1
44.886,38,1
44.142,38,1
36.133,41,1
55.535,30,1
54.144,36,1
36.251,38,1
41.131,39,1
45.888,44,1
49.029,34,1
48.276,39,1
41.72,31,1
36.935,37,0
47.484,29,1
38.243,39,1
57.559,41,0
44.876,40,1
29.229,34,1
40.471,33,1
35.497,38,0
66.438,29,1
50.995,33,1
34.804,33,1
52.006,32,1
46.678,42,1
48.771,30,1
37.621,27,1
37.131,29,1
38.78,31,1
47.136,47,0
32.408,33,1
65.256,41,1
40.803,30,1
47.38,33,1
38.228,33,1
42.12,32,1
40.499,27,1
26.543,40,1
43.531,36,1
48.911,36,0
14.972,42,1
41.409,30,1
42.151,30,1
40.227,32,1
22.497,28,1
49.111,33,1
50.301,35,1
43.309,32,1
43.222,42,0
47.64,32,1
32.466,37,0
39.745,42,0
44.455,38,0
29.215,45,1
29.212,37,0
23.378,41,1
38.479,36,1
44.211,33,1
46.796,38,1
46.54,38,0
41.746,30,1
46.691,33,1
48.176,52,1
50.328,37,1
24.128,41,0
21.862,42,0
34.132,38,1
35.778,37,0
33.1,26,1
43.651,34,1
34.554,39,0
33.553,33,1
46.302,42,1
50.247,32,1
41.163,35,1
58.822,34,0
41.083,32,1
24.26,33,1
29.951,41,0
32.693,30,1
51.918,33,1
67.123,40,0
48.529,33,1
41.173,38,1
44.132,31,1
37.283,39,1
34.112,38,1
66.748,31,1
35.613,31,1
26.547,36,1
52.696,38,1
42.863,28,1
34.227,39,0
34.286,30,0
38.136,31,1
49.808,26,1
52.332,35,0
35.082,31,1
47.575,32,1
47.23,35,1
35.774,33,1
41.761,32,1
41.764,35,1
46.087,39,1
36.032,31,1
50.897,39,1
38.329,41,1
54.343,31,1
44.983,41,0
54.641,37,1
44.131,29,1
39.592,37,1
50.132,40,0
61.67,34,0
28.05,36,1
29.727,29,1
22.285,39,1
59.07,33,1
32.475,40,1
46.484,36,0
53.239,38,1
37.559,41,1
49.049,27,1
56.462,33,1
38.783,41,1
46.447,29,1
31.406,40,0
33.182,36,0
36.261,35,1
48.14,38,1
39.326,36,0
68.963,33,1
49.059,35,1
48.323,34,0
34.287,29,1
49.295,37,1
51.623,41,1
53.215,46,1
40.737,32,1
23.266,35,1
28.665,25,1
31.132,34,1
50.764,49,0
32.397,33,1
48.434,34,1
39.72,36,1
48.494,33,1
36.43,26,1
41.054,39,1
49.674,38,1
37.705,35,1
40.532,34,1
55.586,44,0
27.854,38,0
21.311,38,1
46.937,37,1
63.206,35,0
46.091,35,1
40.719,33,1
42.922,35,1
64.129,34,0
39.868,36,1
45.74,27,1
44.187,34,1
37.641,40,1
36.977,29,1
49.728,30,1
34.461,41,1
42.962,40,1
32.753,31,1
39.348,36,0
33.051,36,1
41.973,26,1
22.857,29,1
50.592,32,1
24.664,37,1
40.722,39,1
35.824,37,1
47.128,36,1
37.106,36,1
52.568,31,1
55.84,36,1
45.596,30,1
32.715,35,1
46.056,31,1
44.296,28,1
25.499,42,0
23.663,39,1
42.343,34,0
41.905,24,1
37.992,39,0
32.281,27,1
36.703,34,0
46.361,31,1
41.387,28,1
30.856,37,0
47.745,28,1
35.185,32,1
32.33,30,1
36.446,37,0
55.157,31,1
23.577,40,1
48.98,36,1
36.602,42,1
38.372,34,1
41.666,29,1
49.004,37,0
33.578,34,0
52.936,35,1
46.912,36,0
42.907,44,0
49.795,23,1
40.672,39,1
56.069,40,1
49.378,28,1
47.603,38,1
37.527,31,1
44.217,47,1
39.297,40,1
35.432,36,0
44.524,44,0
36.941,32,1
33.753,40,0
29.083,28,1
32.698,34,1
27.456,36,1
42.517,41,1
40.78,35,0
32.308,32,1
59.392,37,1
71.712,35,1
36.266,35,1
52.129,33,1
41.628,28,1
53.431,24,1
18.038,40,1
47.22,34,0
36.999,39,1
46.786,37,1
31.766,26,1
45.856,36,0
49.566,41,0
44.635,34,0
48.8,46,1
39.658,42,1
50.031,43,0
42.536,34,1
54.996,39,1
62.24,34,1
50.706,32,1
27.057,33,1
44.414,41,0
37.208,33,1
48.874,36,1
56.08,28,1
30.241,40,1
25.341,37,1
45.7,39,0
36.601,35,1
57.222,36,1
26.394,40,0
43.395,36,1
63.93,42,0
46.685,29,1
48.679,30,1
52.823,32,1
41.543,40,0
51.818,33,1
55.382,35,1
54.183,37,1
30.594,28,1
28.847,30,1
24.222,36,0
49.8,39,0
56.354,29,1
25.093,29,1
44.093,30,1
44.924,44,1
60.691,33,1
41.064,32,1
19.193,33,1
60.232,37,1
57.327,38,1
42.542,41,0
34.863,36,0
33.461,31,1
26.113,40,1
32.531,43,0
49.561,36,1
29.677,31,1
65.99,37,1
31.063,31,1
48.75,25,1
42.012,30,1
42.924,40,1
43.328,33,1
31.49,33,1
27.432,35,1
42.686,34,1
36.521,28,1
35.133,45,0
33.09,42,0
39.681,34,0
26.018,34,1
29.72,35,0
43.094,35,1
27.574,38,1
44.477,33,1
57.687,35,1
45.895,36,1
52.252,37,0
45.939,37,1
43.667,35,0
37.068,36,0
53.13,31,1
32.837,40,0
52.661,39,0
39.422,39,1
57.295,33,1
44.227,40,0
37.334,26,1
51.535,35,1
54.525,34,1
46.491,39,1
33.461,43,0
55.021,43,1
55.317,34,1
39.559,40,0
44.715,30,0
58.059,31,1
41.477,38,1
51.25,37,1
47.505,44,1
39.768,31,1
42.347,34,1
52.401,39,0
48.969,26,1
25.667,41,0
66.46,39,1
54.946,32,1
46.482,37,1
52.589,40,1
31.318,37,1
24.537,37,1
31.484,39,0
41.056,32,1
43.995,37,1
65.525,35,1
43.501,44,0
54.917,30,1
64.711,42,1
34.897,31,1
52.767,34,1
36.815,26,1
34.575,35,1
28.183,46,1
49.891,36,0
62.933,24,1
56.622,39,1
37.294,36,0
31.449,40,1
53.437,32,1
52.548,43,1
51.442,31,1
65.673,29,0
62.796,43,1
42.825,31,1
36.059,31,1
55.9,34,1
42.752,41,0
24.035,29,0
37.371,34,1
36.693,20,1
48.152,44,0
45.657,35,0
53.122,34,1
50.025,32,1
35.533,21,1
60.856,42,0
56.881,40,0
27.541,37,0
36.872,38,0
51.344,25,1
42.717,37,1
51.771,32,1
49.888,33,1
39.875,31,1
46.008,36,1
60.357,30,1
56.911,34,0
29.447,36,0
46.926,35,1
62.884,46,1
52.613,32,1
53.517,28,1
45.109,46,0
47.751,37,0
38.647,45,0
