id,loyalty,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
37,0,0,0,0,0,1.09,1.04,0.99,0.79,private
37,0,0,0,0,0,1.29,1.04,1.29,0.59,private
38,0,0,0,0,0,0.93,0.88,0.96,0.59,nabisco
38,0,1,0,0,0,0.58,0.88,0.88,0.59,nabisco
38,0,0,0,1,0,0.68,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.78,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.78,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.92,0.98,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,0.98,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
38,0,0,0,0,0,0.92,0.98,0.88,0.68,nabisco
38,0,0,0,0,0,0.92,0.88,0.88,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,0.98,0.59,nabisco
38,0,0,0,0,0,0.93,0.98,1.09,0.58,nabisco
38,0,0,0,0,0,0.93,0.98,1.09,0.58,nabisco
38,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
38,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
38,0,0,0,0,0,0.93,1.09,0.98,0.58,nabisco
38,0,0,0,1,0,0.88,1.09,0.98,0.58,nabisco
38,0,0,0,0,0,0.88,0.98,0.98,0.58,nabisco
38,0,0,0,0,0,0.93,1.13,1.08,0.58,nabisco
38,0,0,0,0,0,0.88,1.13,1.08,0.58,nabisco
38,0,0,0,0,0,0.93,1.13,1.08,0.58,nabisco
38,0,0,0,1,0,0.93,1.13,0.98,0.68,nabisco
38,0,0,0,0,0,0.93,1.19,0.98,0.63,nabisco
38,0,0,0,1,0,0.93,1.19,1.00,0.63,nabisco
38,0,0,0,0,0,0.93,1.12,0.98,0.58,nabisco
38,0,0,0,0,0,0.93,1.12,0.98,0.63,nabisco
38,0,0,0,0,0,0.93,1.12,1.19,0.63,nabisco
38,0,0,0,1,0,0.93,1.12,0.98,0.63,nabisco
38,0,0,0,0,0,0.93,1.12,0.98,0.68,nabisco
38,0,0,0,0,0,0.93,1.12,1.19,0.64,nabisco
38,0,0,0,0,0,1.24,1.05,1.19,0.64,nabisco
38,0,0,0,1,0,1.24,1.05,0.88,0.61,nabisco
38,0,0,0,0,1,1.24,1.05,0.98,0.38,nabisco
39,0,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
39,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
39,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
39,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
39,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
39,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
39,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
39,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
39,0,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
39,0,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
39,0,0,0,0,0,0.98,1.09,0.89,0.64,nabisco
39,0,0,0,0,0,1.03,1.09,1.19,0.64,nabisco
39,0,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
39,0,0,0,0,0,0.99,1.09,1.19,0.78,nabisco
39,0,0,0,0,0,0.99,1.19,0.99,0.71,nabisco
39,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
39,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
39,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
39,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
39,0,0,0,1,0,0.98,1.21,1.19,0.64,nabisco
39,0,0,0,0,0,0.88,1.25,1.14,0.65,nabisco
39,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
39,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
39,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
39,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
39,0,0,0,0,0,1.09,1.21,1.29,0.79,nabisco
39,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
39,0,0,0,0,0,1.09,1.21,1.09,0.92,nabisco
39,0,0,0,0,0,1.09,1.09,1.29,0.96,nabisco
39,0,0,0,0,0,1.09,1.16,1.29,0.79,nabisco
40,0,0,0,0,0,0.79,0.99,0.69,0.69,nabisco
40,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
40,0,0,0,1,0,0.89,0.99,0.89,0.65,nabisco
40,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
40,0,0,0,1,0,0.69,1.09,0.54,0.61,nabisco
40,0,0,0,0,0,0.89,1.08,0.89,0.68,nabisco
40,0,0,0,0,0,0.89,1.04,1.09,0.61,nabisco
40,0,1,0,1,0,0.79,1.02,0.89,0.65,nabisco
40,0,0,0,0,0,0.79,1.09,1.23,0.69,nabisco
40,0,0,0,0,0,0.89,1.15,0.99,0.60,nabisco
40,0,0,1,0,0,0.97,1.09,0.90,0.52,nabisco
40,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
40,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
40,0,0,0,0,0,0.97,0.99,1.25,0.60,nabisco
40,1,0,0,1,0,0.97,1.25,1.09,0.60,nabisco
40,1,0,0,1,0,0.97,1.09,1.09,0.60,nabisco
40,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
40,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
40,1,0,0,0,0,1.05,1.17,1.29,0.59,nabisco
40,1,0,0,0,0,1.05,1.25,0.84,0.59,nabisco
40,1,0,0,0,0,1.05,1.29,0.79,0.59,nabisco
40,1,0,0,0,0,1.24,1.05,0.98,0.58,nabisco
41,1,0,0,0,0,0.89,0.99,0.89,0.50,private
41,1,1,0,0,0,0.59,0.99,0.89,0.65,sunshine
41,1,0,0,0,1,0.89,1.02,1.05,0.50,private
41,1,0,0,0,1,0.89,1.02,0.89,0.50,nabisco
41,1,0,0,0,0,0.89,1.15,0.99,0.65,private
41,1,0,0,0,0,0.96,1.29,1.05,0.68,nabisco
41,1,0,0,0,0,0.97,1.09,1.15,0.50,private
41,1,0,1,0,0,0.97,1.09,1.15,0.65,keebler
41,1,0,0,0,0,0.79,1.07,1.15,0.65,sunshine
41,1,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
41,1,0,0,1,1,0.88,1.15,1.09,0.59,private
41,1,0,0,1,0,0.88,1.25,1.09,0.65,private
41,1,0,0,0,0,0.88,1.25,1.09,0.65,private
41,1,0,1,0,0,0.97,0.99,1.25,0.61,keebler
41,1,0,0,1,0,0.97,1.25,1.09,0.65,private
41,1,0,0,0,1,0.97,1.17,1.09,0.50,private
41,1,0,0,0,0,1.09,1.21,1.09,0.92,sunshine
41,1,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
41,1,0,0,1,0,0.96,1.39,0.69,0.68,nabisco
41,1,0,0,0,0,1.05,1.17,1.29,0.65,private
41,1,0,0,0,0,1.05,1.09,1.29,0.59,keebler
41,1,0,0,0,0,1.05,1.17,0.99,0.65,private
41,1,0,0,0,0,1.05,1.17,0.99,0.65,private
41,1,0,0,0,1,0.93,1.12,0.98,0.50,private
41,1,0,1,0,0,1.05,0.99,1.29,0.65,keebler
41,1,0,0,0,0,1.05,0.99,0.99,0.65,private
42,1,0,0,0,0,0.79,0.99,0.89,0.69,nabisco
42,1,0,0,1,0,0.79,0.99,0.69,0.69,nabisco
42,1,0,0,0,0,0.89,0.99,0.89,0.69,nabisco
42,1,0,0,0,0,0.89,0.99,0.89,0.69,nabisco
42,1,1,0,0,0,0.89,0.99,0.89,0.69,nabisco
42,1,0,0,1,0,0.79,1.25,0.79,0.69,nabisco
42,1,0,0,0,1,0.79,1.25,0.99,0.49,nabisco
42,1,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
42,1,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
42,1,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
42,1,0,0,0,0,0.78,1.35,0.99,0.65,nabisco
42,1,1,0,0,0,0.79,1.35,1.29,0.65,nabisco
42,1,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
42,1,0,1,0,0,1.09,1.35,1.29,0.73,nabisco
42,1,0,0,1,0,0.79,1.35,0.80,0.76,nabisco
42,1,0,0,0,0,1.09,1.35,0.80,0.76,nabisco
42,1,0,0,0,0,1.09,1.19,1.15,0.79,nabisco
42,1,0,0,1,0,0.89,1.21,0.99,0.86,nabisco
42,1,0,0,0,0,0.99,1.20,0.99,0.89,nabisco
42,1,0,0,0,0,1.09,1.04,0.99,0.79,private
43,0,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
43,0,0,1,0,1,0.89,0.89,1.05,0.50,private
43,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
43,0,0,0,0,0,0.79,1.02,1.05,0.65,private
43,0,1,0,0,0,0.69,1.07,1.15,0.65,sunshine
43,0,0,0,0,0,0.99,1.09,1.19,0.55,private
43,0,0,1,0,0,0.97,1.09,1.15,0.52,keebler
43,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
43,0,0,0,0,0,0.97,1.15,1.09,0.60,nabisco
43,0,0,0,1,0,0.97,1.25,1.09,0.60,nabisco
43,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
43,0,0,0,0,0,1.05,1.29,0.99,0.59,keebler
43,0,0,0,0,0,1.05,1.29,0.99,0.65,nabisco
43,0,0,0,0,0,1.05,1.29,1.29,0.65,sunshine
44,0,0,0,0,0,0.58,0.88,0.88,0.59,sunshine
44,0,0,0,0,0,0.92,0.98,0.88,0.59,nabisco
44,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
44,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
44,0,0,0,0,0,0.93,0.98,1.09,0.58,keebler
44,0,0,0,0,0,0.93,0.99,0.98,0.58,nabisco
44,0,0,0,0,0,0.93,1.03,0.98,0.58,nabisco
44,0,0,0,0,0,0.93,1.09,0.98,0.58,nabisco
44,0,0,0,0,0,0.88,1.09,1.05,0.58,nabisco
44,0,0,0,0,0,0.88,1.09,1.08,0.58,sunshine
44,0,0,0,0,0,0.88,0.98,0.98,0.58,nabisco
44,0,0,0,0,0,0.88,0.98,1.08,0.58,sunshine
44,0,0,1,0,0,0.88,0.98,1.08,0.58,keebler
44,0,0,0,0,0,0.88,1.13,1.08,0.58,nabisco
44,0,0,0,1,0,0.93,1.19,0.98,0.63,nabisco
44,0,0,0,0,0,0.93,1.19,1.00,0.63,nabisco
44,0,0,0,0,0,0.93,1.12,0.98,0.58,nabisco
44,0,0,0,0,0,0.93,1.12,0.98,0.63,nabisco
44,0,0,0,0,0,0.93,1.12,0.98,0.68,nabisco
44,0,0,0,0,0,1.24,1.05,0.98,0.58,nabisco
44,0,0,0,0,0,1.24,1.05,0.98,0.58,nabisco
44,0,0,0,0,0,1.24,1.05,0.98,0.58,nabisco
44,0,0,0,0,0,1.24,1.05,0.00,0.58,nabisco
45,0,0,0,0,0,0.69,0.88,0.89,0.71,keebler
45,0,0,0,0,0,0.98,0.99,1.09,0.71,keebler
45,0,0,0,0,0,0.99,1.09,0.99,0.71,keebler
45,0,0,0,0,0,0.99,1.09,0.99,0.71,keebler
45,0,0,0,0,0,0.79,1.09,1.09,0.78,keebler
45,0,0,0,0,0,0.79,1.09,1.09,0.78,keebler
45,0,0,0,0,0,0.79,1.09,0.89,0.78,keebler
45,0,0,0,0,0,1.03,1.09,0.89,0.78,keebler
45,0,0,0,0,0,1.03,1.09,0.89,0.78,keebler
45,0,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
45,0,0,0,0,0,1.03,1.09,1.19,0.64,keebler
45,0,0,0,0,0,1.09,1.09,1.19,0.78,keebler
45,0,0,0,0,0,1.09,1.19,0.99,0.71,keebler
45,0,0,0,0,0,1.09,1.09,1.19,0.78,keebler
45,0,0,0,0,0,0.89,1.09,1.19,0.78,keebler
45,0,0,0,0,0,0.98,1.19,0.99,0.78,keebler
45,0,0,0,0,0,0.98,1.09,1.29,0.78,keebler
45,0,0,0,0,0,0.98,1.09,1.29,0.78,keebler
45,0,0,0,1,0,0.98,1.21,1.19,0.64,keebler
45,0,0,0,0,0,0.98,1.21,1.19,0.64,keebler
45,0,0,0,0,0,0.97,0.99,1.25,0.61,nabisco
45,0,0,0,0,0,0.79,1.21,1.09,0.78,keebler
45,0,0,0,0,0,0.79,1.21,1.09,0.78,keebler
45,0,0,0,0,0,1.09,1.21,1.29,0.93,keebler
45,0,0,0,0,0,1.09,1.21,1.09,0.84,keebler
45,0,0,0,0,0,0.95,1.21,0.99,0.82,keebler
45,0,0,0,0,0,1.09,1.09,1.29,0.79,keebler
45,0,0,0,0,0,0.95,1.04,0.99,0.72,keebler
46,0,0,0,0,0,0.79,0.99,1.13,0.69,nabisco
46,0,0,0,0,0,0.89,0.99,1.13,0.69,nabisco
46,0,0,0,0,0,0.89,1.39,1.13,0.79,nabisco
46,0,0,0,0,1,0.89,1.02,0.89,0.50,nabisco
46,0,0,0,0,0,0.79,1.09,1.13,0.79,nabisco
46,0,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
46,0,0,0,0,0,0.79,1.15,1.29,0.65,nabisco
46,0,0,0,0,0,0.97,0.99,1.25,0.60,nabisco
46,0,0,0,0,0,0.97,1.25,1.09,0.65,nabisco
46,0,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
46,1,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
46,1,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
46,1,0,0,0,0,0.99,1.35,1.09,0.89,keebler
46,1,0,0,0,0,1.19,1.29,1.29,0.89,keebler
46,1,1,0,0,0,0.99,1.35,1.09,0.89,nabisco
46,1,0,0,0,0,1.09,1.04,0.99,0.72,keebler
46,1,0,0,0,0,1.29,1.04,1.23,0.96,keebler
47,1,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
47,1,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
47,1,0,0,0,0,0.79,1.05,0.89,0.65,nabisco
47,1,0,0,0,0,0.89,1.02,0.89,0.65,nabisco
47,1,0,0,0,0,0.89,1.02,0.89,0.65,nabisco
47,1,0,0,0,1,0.89,1.07,1.15,0.50,nabisco
47,1,0,0,0,1,0.89,1.15,0.99,0.52,nabisco
47,1,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
47,1,0,0,0,0,0.97,1.09,1.15,0.52,nabisco
47,1,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
47,1,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
47,1,0,0,0,1,0.97,1.15,1.09,0.57,nabisco
47,1,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
47,1,0,0,0,0,0.97,0.99,1.25,0.60,nabisco
47,1,0,1,0,0,0.97,0.99,1.25,0.60,nabisco
47,1,0,0,0,0,0.88,0.98,1.08,0.58,nabisco
47,1,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
47,1,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
47,1,0,0,0,0,1.09,1.21,1.19,0.89,private
47,1,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
47,1,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
47,1,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
47,1,0,0,0,0,1.01,1.25,1.25,0.60,nabisco
47,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
47,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
47,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
47,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
47,0,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
47,0,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
47,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
47,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
47,0,0,0,1,0,1.05,1.29,0.99,0.59,nabisco
48,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
48,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
48,0,0,0,0,0,0.97,1.15,1.09,0.60,nabisco
48,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
48,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
48,0,0,0,0,0,0.98,1.21,0.74,0.78,nabisco
48,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
48,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
48,0,0,0,0,0,1.09,1.35,1.29,0.79,sunshine
48,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
48,0,0,0,1,0,0.93,1.13,0.98,0.68,nabisco
48,0,0,0,0,0,1.09,1.21,0.99,0.82,nabisco
48,0,0,1,0,0,1.05,0.99,1.29,0.59,nabisco
48,0,0,0,0,0,1.05,1.29,1.29,0.59,nabisco
48,0,0,0,1,0,1.05,1.29,0.99,0.59,nabisco
48,0,0,0,0,0,1.05,1.29,0.99,0.65,nabisco
48,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
49,0,0,0,0,0,0.99,1.09,0.99,0.55,private
49,0,0,0,0,0,0.79,1.09,1.09,0.55,private
49,0,1,0,0,0,0.49,1.09,1.09,0.55,private
49,0,0,0,0,0,0.79,1.09,1.09,0.55,private
49,0,0,0,0,0,0.79,1.09,1.09,0.55,private
49,0,0,0,0,0,0.79,1.09,0.89,0.55,private
49,0,0,0,0,0,1.03,1.09,0.89,0.55,private
49,0,0,0,0,0,0.79,1.05,1.09,0.89,private
49,0,0,0,0,0,0.79,1.05,1.09,0.55,private
49,0,0,0,0,0,0.98,1.09,0.89,0.89,private
49,0,0,0,0,0,0.98,1.09,0.89,0.89,private
49,0,0,0,0,0,0.98,1.09,0.89,0.55,private
49,0,0,0,0,0,1.03,1.09,1.19,0.69,private
49,0,0,0,0,0,1.09,1.09,1.19,0.55,private
49,0,0,0,0,0,0.99,1.09,1.19,0.55,private
49,0,0,0,0,0,1.09,1.19,0.99,0.55,private
49,0,0,0,0,0,1.09,1.19,0.99,0.55,private
49,0,0,0,0,0,0.89,1.09,1.19,0.55,private
49,0,0,0,0,0,0.79,1.25,0.99,0.69,private
49,0,0,0,0,0,0.98,1.19,0.99,0.89,private
49,0,0,0,0,0,0.98,1.09,1.29,0.55,private
49,0,0,0,0,0,0.98,1.09,1.29,0.89,private
49,0,0,0,1,0,0.98,1.21,1.19,0.69,private
49,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
49,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
49,1,0,0,0,0,1.09,1.35,1.29,0.73,private
49,1,0,0,0,0,0.79,1.21,1.09,0.89,private
49,1,0,0,0,0,1.09,1.21,1.29,0.89,private
49,1,0,0,0,0,0.98,1.09,1.09,1.15,nabisco
49,1,0,0,0,0,1.09,1.21,1.29,1.05,private
49,1,0,0,0,0,1.09,1.21,1.29,0.93,sunshine
49,1,0,0,0,0,1.09,1.21,1.29,1.05,private
49,1,0,0,0,0,1.09,1.21,0.99,0.95,private
49,1,0,0,0,0,1.09,1.09,1.29,0.96,keebler
49,1,0,0,0,0,0.95,1.21,0.99,0.82,sunshine
49,1,0,0,0,0,0.95,1.25,0.99,0.89,private
49,1,0,0,0,0,0.93,1.12,0.98,0.68,nabisco
49,1,0,0,0,0,1.09,1.22,1.29,0.79,private
49,1,0,0,0,0,1.24,1.05,0.98,0.38,private
49,1,0,0,0,0,1.29,1.04,1.23,1.15,private
50,1,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
50,0,0,1,0,1,0.89,0.89,1.05,0.50,nabisco
50,0,0,0,0,1,0.89,0.99,0.89,0.50,nabisco
50,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
50,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
50,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
50,0,0,0,0,0,0.89,1.02,0.89,0.65,nabisco
50,0,0,1,0,0,0.89,0.99,1.15,0.65,nabisco
50,0,0,0,0,0,0.89,1.15,0.99,0.60,nabisco
50,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
50,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
50,0,0,0,0,0,0.97,1.15,1.09,0.61,nabisco
50,0,0,0,0,0,0.97,0.99,1.25,0.60,nabisco
50,0,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
50,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
50,0,0,0,1,0,1.05,0.99,0.99,0.65,nabisco
50,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
51,0,0,0,0,0,0.69,0.88,1.20,0.71,nabisco
51,0,0,0,0,0,0.89,0.99,1.13,0.69,nabisco
51,0,0,0,0,0,0.89,0.99,0.89,0.69,nabisco
51,0,0,0,0,0,0.89,0.99,1.13,0.69,nabisco
51,0,0,0,0,0,0.79,1.09,1.09,0.55,private
51,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
51,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
51,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
51,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
51,0,0,0,0,0,0.98,1.05,1.09,0.78,nabisco
51,0,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
51,0,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
51,0,0,0,0,0,1.03,1.09,1.19,0.64,nabisco
51,0,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
51,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
51,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
51,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
51,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
51,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
51,0,0,0,0,0,0.89,1.09,1.19,0.78,nabisco
51,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
51,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
51,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
51,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
51,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
51,0,0,0,0,0,0.98,1.09,1.29,0.64,nabisco
51,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
51,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
51,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
51,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
51,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
51,1,0,0,0,0,1.09,1.21,1.29,0.79,nabisco
51,1,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
51,1,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
51,1,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
51,1,0,0,0,0,1.09,1.21,1.09,0.86,nabisco
51,1,0,0,0,0,0.89,1.21,0.99,0.86,nabisco
51,1,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
51,1,0,0,0,0,1.09,1.21,0.99,0.82,nabisco
51,1,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
51,1,0,0,0,0,1.09,1.22,1.29,0.79,private
51,1,0,0,0,0,0.95,1.04,0.99,0.72,nabisco
51,1,0,0,0,0,1.29,1.04,1.23,0.96,keebler
52,1,0,0,0,0,0.79,0.99,0.95,0.69,sunshine
52,1,0,0,0,0,0.79,0.99,1.13,0.69,sunshine
52,1,0,0,0,0,0.99,0.99,1.01,0.69,sunshine
52,1,0,0,0,0,0.99,0.99,1.01,0.69,sunshine
52,1,0,0,0,0,0.99,0.99,1.01,0.79,sunshine
52,1,0,0,0,0,0.99,1.15,1.01,0.79,sunshine
52,1,0,0,0,0,0.99,1.25,1.18,0.79,sunshine
52,1,0,0,1,0,0.79,1.25,0.79,0.69,nabisco
52,1,0,0,0,1,0.79,1.25,1.06,0.49,sunshine
52,1,0,0,0,0,0.79,1.09,1.23,0.69,sunshine
52,1,0,0,0,0,0.79,1.25,0.99,0.69,sunshine
52,1,0,0,0,0,0.79,1.25,0.99,0.69,sunshine
52,1,1,0,0,0,0.69,1.15,1.14,0.69,sunshine
52,1,0,0,0,0,0.79,1.15,1.14,0.69,sunshine
52,1,0,0,0,0,0.79,1.35,1.09,0.65,sunshine
52,1,0,0,0,0,0.79,1.35,1.29,0.65,sunshine
52,1,0,0,0,0,0.79,1.35,1.29,0.75,sunshine
52,1,0,0,1,0,0.79,1.35,1.15,0.76,sunshine
52,1,0,0,0,0,1.09,1.19,1.15,0.79,nabisco
52,1,0,0,0,0,1.09,1.35,1.29,0.79,sunshine
52,1,0,0,0,0,1.09,1.35,1.29,0.79,nabisco
52,1,0,0,0,0,1.19,1.29,1.29,0.89,sunshine
52,1,0,0,1,0,1.19,1.29,0.99,0.89,sunshine
52,1,0,0,0,0,1.09,1.18,1.29,0.79,nabisco
52,1,0,0,0,0,0.89,1.35,1.04,0.89,sunshine
52,1,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
53,1,0,0,0,0,0.69,0.88,0.87,0.68,nabisco
53,1,0,0,0,0,0.69,0.88,1.09,0.68,nabisco
53,1,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
53,1,0,0,0,0,0.89,0.99,1.13,0.69,nabisco
53,1,1,0,0,0,0.89,0.99,1.13,0.69,nabisco
53,1,0,0,0,0,0.89,1.03,1.13,0.79,nabisco
53,1,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
53,1,0,0,0,0,0.89,1.25,1.13,0.79,nabisco
53,1,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
53,1,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
53,1,0,0,0,0,0.79,1.09,1.23,0.69,nabisco
53,1,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
53,1,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
53,1,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
53,1,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
53,1,0,0,0,0,0.79,1.19,1.29,0.78,nabisco
53,1,0,0,1,0,1.09,1.24,1.09,0.68,nabisco
53,0,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
53,0,0,0,0,0,1.09,1.20,1.29,0.93,nabisco
53,0,0,0,0,0,0.93,1.19,0.98,0.58,nabisco
53,0,0,0,0,0,1.09,1.25,0.99,0.82,nabisco
53,0,0,0,0,0,1.24,1.05,1.19,0.64,nabisco
54,0,0,0,0,0,0.89,0.99,0.89,0.65,private
54,0,1,0,0,0,0.59,0.99,0.89,0.65,private
54,0,0,1,0,0,0.89,0.89,0.99,0.65,private
54,0,0,0,0,0,0.89,0.99,0.89,0.65,private
54,0,0,0,0,0,0.89,0.99,1.09,0.65,private
54,0,0,0,0,0,0.89,0.99,1.09,0.65,private
54,0,0,0,1,0,0.69,1.09,0.89,0.65,private
54,0,0,0,0,0,0.89,1.04,0.99,0.65,private
54,0,0,0,0,0,0.89,1.04,0.99,0.65,private
54,0,0,0,0,0,0.89,1.09,0.89,0.65,private
54,0,0,0,0,0,0.89,1.09,1.19,0.65,private
