sales,age,coupon
45.843,46,1
36.709,32,1
39.335,39,1
36.013,43,1
44.968,41,1
45.684,43,1
35.946,32,0
61.421,40,0
55.044,34,1
33.888,28,1
38.544,33,1
48.416,37,0
41.414,44,1
24.476,39,0
34.37,36,1
54.599,40,1
46.783,32,1
34.016,28,0
44.875,32,1
58.768,29,0
48.285,40,0
47.525,34,0
41.4,29,1
51.767,34,0
26.154,31,0
36.32,33,1
71.443,42,0
61.002,42,0
33.497,31,1
56.604,33,1
38.846,37,1
40.258,36,1
40.918,32,1
52.902,40,1
45.093,28,0
52.614,48,0
33.128,33,0
51.813,37,1
29.643,31,1
52.085,30,1
51.782,41,0
40.194,35,0
43.53,36,0
59.666,36,0
55.407,38,0
60.127,44,0
36.138,38,0
36.08,38,1
45.549,41,1
43.074,39,0
45.311,29,1
33.794,34,0
32.616,27,1
54.937,38,1
55.185,45,0
49.976,43,1
50.951,40,1
22.537,30,0
37.599,31,0
45.513,36,0
45.655,34,1
52.376,39,1
53.756,42,1
40.956,34,1
49.209,35,0
36.822,40,1
58.252,37,0
38.309,27,1
56.687,31,1
23.634,31,0
43.266,28,0
44.889,34,1
53.605,36,1
35.847,42,0
46.151,39,1
66.952,41,0
37.655,31,0
38.804,37,1
33.636,43,0
43.809,32,0
43.107,38,0
38.369,41,0
37.284,30,0
48.312,37,1
49.991,30,0
37.799,33,0
42.08,32,0
59.371,32,0
31.962,33,1
24.927,31,1
49.815,32,1
28.071,38,0
51.802,43,1
34.505,27,1
41.101,34,0
43.172,37,1
47.069,37,0
45.585,40,1
56.573,36,1
29.246,26,1
45.338,38,1
45.84,39,1
44.497,32,1
29.586,33,0
48.555,32,0
34.167,34,1
35.688,30,1
43.602,41,1
42.208,29,1
48.992,33,0
51.641,42,1
55.969,37,0
42.567,33,0
44.549,33,0
43.87,37,1
38.65,40,0
33.637,39,1
47.903,44,0
42.843,30,0
29.135,34,1
46.666,25,1
37.338,37,1
40.427,39,1
39.376,35,1
45.608,27,0
40.285,25,1
34.72,44,0
30.056,29,0
46.663,40,1
32.038,34,0
33.441,35,0
34.69,32,0
34.789,38,1
43.873,34,1
53.223,30,1
30.491,33,0
43.769,35,0
28.768,34,0
35.259,37,0
69.133,37,0
38.445,22,1
78.251,31,1
52.32,34,1
43.395,37,1
57.492,38,1
30.61,38,0
49.95,33,1
40.561,42,1
52.299,31,0
38.206,28,1
51.03,37,1
38.857,40,0
36.356,40,0
30.825,38,1
83.692,39,1
47.735,36,1
55.989,43,1
37.913,42,0
34.683,35,1
37.477,39,1
44.319,41,0
71.904,42,0
40.143,34,1
28.204,41,1
38.711,40,1
36.541,40,1
44.551,41,0
46.42,34,0
75.258,38,1
37.355,40,0
48.309,33,1
25.277,29,0
32.174,38,0
46.598,36,0
37.89,37,1
45.567,35,0
40.446,31,1
48.332,37,1
43.229,40,1
34.644,36,1
45.759,34,1
40.974,35,1
51.74,34,0
25.381,28,0
54.209,36,1
42.457,40,1
58.742,35,1
46.265,32,1
36.967,38,0
39.626,41,1
37.019,37,1
48.011,37,0
33.058,36,0
50.401,32,0
32.502,36,0
34.452,41,0
39.192,35,0
35.877,39,1
36.367,35,1
38.683,38,1
36.075,32,0
33.953,29,1
52.189,23,1
34.938,39,0
32.224,37,0
32.607,39,0
26.966,38,1
51.662,26,0
28.085,36,1
48.646,45,0
36.124,40,1
62.749,34,1
37.026,33,1
31.865,33,0
46.508,36,1
31.473,36,0
45.323,31,1
32.533,33,0
40.044,34,0
44.67,40,0
37.278,40,0
43.493,37,0
29.075,29,1
42.806,36,1
41.389,39,0
34.215,34,0
42.832,28,0
45.317,31,0
43.328,39,1
54.585,35,0
53.154,37,1
40.231,37,1
49.497,39,0
35.439,40,1
52.244,37,0
48.506,38,1
39.484,37,0
40.508,29,0
42.691,40,0
42.588,40,0
27.403,37,1
35.166,34,1
34.677,32,1
42.066,27,1
48.181,35,0
42.931,38,1
53.489,40,1
31.155,34,0
34.011,33,0
20.102,44,0
51.516,44,0
30.983,47,1
51.448,30,1
23.891,29,1
53.956,36,0
42.235,37,0
41.354,38,0
40.742,33,1
39.455,34,1
36.86,33,1
57.858,25,0
60.52,31,1
15.195,35,1
37.976,33,0
46.25,39,1
41.646,38,1
30.138,36,0
36.951,38,0
52.212,45,1
35.682,34,0
38.165,48,1
38.406,44,0
56.301,41,1
33.101,25,1
37.862,32,1
44.045,28,1
54.395,36,1
53.573,30,1
25.123,33,0
54.11,42,0
53.068,29,1
43.843,26,0
39.777,31,0
44.909,34,0
58.881,38,0
42.726,36,1
40.162,33,0
28.98,36,1
49.694,29,0
44.106,37,1
53.892,40,1
57.346,35,0
30.916,41,1
43.482,33,1
50.418,40,1
48.993,28,1
47.766,35,1
42.043,38,1
24.805,30,0
38.454,28,0
34.126,32,0
41.296,34,1
51.531,42,0
37.226,30,1
42.705,40,0
52.642,34,0
53.375,32,1
50.607,33,1
52.692,46,0
25.195,32,0
61.705,43,1
46.793,35,0
47.888,32,0
45.676,39,1
49.451,36,0
25.048,35,0
56.508,37,1
37.541,33,1
45.351,46,1
32.539,35,0
48.643,39,1
48.14,40,0
43.662,30,1
50.177,42,0
34.931,40,0
33.544,31,1
35.231,37,0
44.199,30,1
25.188,41,0
57.689,35,1
32.218,40,1
43.49,35,1
52.744,36,0
26.528,33,0
17.201,33,0
32.868,34,1
42.118,47,0
56.556,39,0
53.879,38,1
52.581,38,0
25.628,47,1
42.599,37,1
39.279,38,0
45.244,32,0
61.81,35,0
46.126,30,1
46.265,38,1
49.747,32,1
38.591,42,1
46.135,40,1
34.733,35,1
47.142,33,1
42.753,28,1
31.87,39,0
30.944,39,0
26.796,35,0
30.239,46,0
40.5,38,0
42.612,38,0
28.953,35,1
49.205,39,0
35.77,31,0
64.743,35,1
46.567,30,0
37.681,29,0
31.448,26,0
43.254,43,0
59.201,25,1
35.633,47,0
34.312,39,0
27.932,24,1
27.88,35,1
33.763,39,0
56.872,32,0
39.522,39,0
45.013,30,1
73.7,35,0
24.635,43,0
41.27,37,1
65.458,41,1
46.559,35,1
49.229,32,1
43.29,38,1
37.256,35,0
50.601,46,1
32.02,31,1
33.072,35,1
22.633,28,0
57.788,43,1
58.596,38,1
49.998,42,0
48.67,34,1
47.889,37,1
41.089,42,0
44.362,34,1
37.759,38,0
24.82,28,0
50.819,34,0
50.327,34,0
35.443,31,0
38.713,27,0
44.994,36,1
38.909,36,1
50.577,38,1
24.306,40,1
47.951,31,1
55.841,36,0
37.712,36,0
34.792,41,1
38.931,40,1
37.274,31,1
49.275,26,1
36.877,31,1
56.993,40,1
32.748,35,0
44.137,34,0
27.749,32,1
43.322,32,1
51.539,37,0
34.431,39,1
47.575,38,0
45.252,36,0
44.528,41,1
43.539,34,1
54.028,35,1
33.178,30,0
47.989,36,1
29.077,34,1
32.735,30,0
35.718,38,0
39.594,36,1
39.012,45,1
50.865,38,0
44.197,38,1
37.165,34,0
37.733,30,0
40.388,29,0
26.893,37,0
45.783,43,0
46.35,37,1
45.546,40,1
39.584,33,1
40.962,37,0
25.246,34,0
42.141,31,1
36.063,39,0
36.465,34,1
36.194,19,1
43.536,45,1
46.826,34,1
31.494,37,0
46.858,33,1
49.453,36,0
39.301,34,0
26.661,35,1
43.851,33,1
34.529,29,1
46.239,33,0
40.22,36,1
27.061,34,0
33.843,43,0
40.181,50,1
32.49,31,0
44.189,31,0
38.234,30,0
58.544,30,1
59.026,34,0
43.179,37,1
47.494,36,1
44.964,28,1
38.409,43,1
42.899,40,0
47.224,30,1
19.157,34,0
41.875,33,0
55.843,35,1
30.912,32,0
38.678,31,1
53.845,36,1
49.627,33,1
16.455,35,1
55.356,33,1
47.504,34,1
43.175,36,1
26.23,32,0
58.647,42,1
66.275,38,0
31.741,21,1
56.81,32,1
31.706,38,0
35.464,40,1
38.339,28,1
33.612,44,1
46.739,35,0
41.297,27,0
49.898,33,1
34.565,32,1
54.572,43,0
38.179,24,1
28.378,31,0
28.972,37,0
50.435,39,1
31.106,27,0
49.444,42,0
36.976,28,0
40.857,31,0
52.651,33,1
49.647,39,0
47.775,38,0
61.559,35,1
35.55,39,1
39.094,32,0
32.325,43,0
42.946,35,1
36.85,26,0
49.412,30,0
32.108,30,0
31.448,29,1
50.428,38,1
22.276,29,1
58.999,35,0
45.9,34,1
36.556,31,1
51.661,36,1
54.933,31,1
12.534,44,0
40.59,27,0
36.189,36,0
38.884,33,1
51.278,34,0
32.952,26,1
59.227,39,0
43.652,36,0
34.886,40,0
50.253,38,1
34.658,31,0
26.333,29,0
34.914,32,0
41.055,38,1
44.921,29,0
23.789,34,1
52.012,24,1
66.454,30,1
45.424,37,1
42.119,39,0
55.076,42,0
59.631,37,1
22.73,37,1
49.592,30,0
29.014,25,0
28.176,40,0
47.262,38,0
36.206,37,1
43.105,38,0
35.994,33,0
45.383,41,1
44.819,40,1
47.707,34,0
28.846,32,0
49.816,35,0
44.573,38,0
28.688,41,0
54.585,40,1
47.4,26,1
59.325,36,1
48.697,20,0
37.323,27,0
22.177,31,1
47.429,35,0
32.696,35,1
45.011,34,1
38.793,40,1
49.647,36,1
40.24,39,0
35.775,35,1
47.949,30,0
23.488,29,0
33.51,41,1
59.306,33,0
47.036,37,0
29.184,35,0
44.129,32,0
48.635,37,0
40.242,31,0
70.05,40,1
24.878,41,1
41.29,44,1
49.754,38,1
70.92,40,0
62.347,39,1
46.452,30,0
32.539,34,1
42.682,37,1
42.164,29,0
40.645,34,1
38.275,28,1
49.309,34,1
58.365,36,1
59.717,37,1
42.431,38,0
45.336,40,0
30.957,34,0
30.56,40,1
36.465,40,0
39.548,34,1
33.095,36,0
34.295,40,1
43.436,35,1
61.171,31,1
57.127,32,1
40.718,32,1
26.516,30,1
47.937,41,0
23.873,25,1
45.873,35,0
46.731,36,1
32.268,36,0
34.016,34,0
53.178,27,1
43.608,32,1
47.25,30,1
47.02,38,0
40.27,33,1
37.589,37,1
32.059,35,1
47.752,32,0
48.342,31,1
47.265,28,1
45.27,31,0
49.802,32,0
54.798,34,1
35.669,37,1
56.786,36,0
53.104,39,1
58.49,35,1
55.945,40,0
41.834,34,0
47.002,34,0
50.076,39,0
43.821,37,0
32.592,36,0
36.446,33,1
36.408,34,0
48.906,31,1
43.782,34,0
17.042,36,1
35.124,43,0
28.391,33,0
48.771,33,0
31.302,36,0
55.126,36,0
44.871,35,0
51.505,36,1
18.683,25,0
41.294,42,0
45.777,38,0
41.986,33,0
50.742,32,1
20.343,32,0
37.254,27,1
60.734,34,0
46.727,41,0
15.742,27,1
14.02,26,0
31.454,35,1
32.684,28,0
29.893,34,0
56.321,31,0
49.06,37,0
39.552,33,0
43.135,36,0
49.595,37,0
18.217,37,1
36.964,37,1
47.357,34,0
34.044,23,1
36.789,36,1
32.51,30,1
47.101,38,1
43.41,28,0
48.547,40,0
38.412,30,1
44.249,32,1
36.32,37,1
47.047,47,1
14.854,30,1
40.833,44,1
54.808,37,1
31.795,31,0
54.569,39,0
55.453,36,1
49.576,33,0
47.61,33,1
45.886,25,0
51.707,34,1
45.956,38,0
39.595,36,0
34.215,33,1
23.918,40,0
42.226,33,1
35.555,38,0
33.721,29,0
33.278,34,0
59.383,36,1
61.775,39,0
37.166,35,1
34.457,37,1
44.025,41,1
66.697,41,1
41.019,32,0
32.364,36,0
45.1,43,1
56.342,36,0
43.365,35,0
64.721,42,1
36.319,39,1
30.757,32,1
44.458,35,0
39.149,29,1
38.338,34,1
40.184,39,1
45.884,29,0
36.474,40,1
41.62,33,0
33.497,32,0
32.502,31,0
39.205,24,0
47.87,35,0
41.329,29,1
48.392,27,1
57.899,35,0
52.893,32,1
45.683,33,0
67.141,36,1
41.723,36,0
43.276,33,0
39.319,34,1
58.352,33,1
43.676,34,1
39.248,30,1
43.747,28,1
28.312,29,0
42.499,38,0
51.391,35,0
45.142,39,0
55.217,41,0
46.249,31,1
31.522,30,0
43.831,26,0
53.605,34,0
37,38,1
49.537,42,0
59.614,35,1
40.391,33,1
21.358,36,1
41.682,31,1
50.056,35,0
55.578,35,0
31.444,29,1
29.691,33,0
35.547,37,1
39.36,42,1
41.756,38,1
30.052,45,0
30.039,32,0
57.975,36,0
33.977,34,0
65.353,36,1
35.79,30,0
58.555,34,1
59.496,33,1
29.755,33,0
48.833,33,0
52.083,34,1
37.691,35,0
40.546,41,0
55.7,33,0
40.634,35,0
25.38,27,1
34.012,36,1
42.269,35,1
35.516,32,0
38.897,37,1
47.061,34,1
25.134,34,0
35.677,29,1
48.988,39,0
42.112,30,1
42.542,36,0
59.497,36,1
44.943,39,1
65.016,39,0
49.749,28,0
51.532,41,1
35.236,38,1
28.352,30,1
59.448,30,1
41.187,33,0
27.386,32,0
39.38,40,1
58.356,40,0
41.787,36,1
56.576,40,1
35.043,36,0
51.285,42,1
42.147,41,0
31.905,29,1
49.39,39,0
46.778,37,1
53.899,34,0
35.185,39,1
48.88,33,1
51.375,32,1
34.745,38,0
34.185,34,1
39.528,35,0
46.307,41,1
50.366,33,0
36.732,36,0
45.546,39,1
33.503,29,1
50.464,36,1
56.241,34,0
46.508,37,0
65.899,36,0
36.345,35,0
59.347,31,1
27.514,40,1
39.437,42,1
36.386,37,1
34.027,39,1
32.731,35,1
17.353,33,0
48.444,36,0
49.244,27,0
59.949,43,1
45.458,40,0
50.517,26,1
51.743,28,1
49.51,38,1
25.176,34,0
51.975,35,0
50.715,27,1
36.21,36,1
49.752,36,0
56.042,38,0
26.457,28,0
40.438,40,1
35.522,30,1
47.225,35,1
49.378,43,1
40.025,42,1
50.941,37,1
33.571,40,0
42.943,29,0
31.246,39,1
53.06,40,1
33.138,30,0
46.097,36,1
51.599,49,0
53.624,40,0
63.142,41,1
46.777,38,1
37.546,29,0
28.911,26,0
41.462,35,1
33.475,30,1
33.16,28,1
54.621,34,1
25.095,37,1
16.1,46,0
54.519,33,1
37.568,35,1
50.368,48,0
28.404,30,1
49.519,36,0
63.63,34,0
34.96,42,1
43.095,36,1
48.872,41,1
32.841,37,0
54.066,39,0
38.256,27,1
45.289,31,1
31.619,28,1
50.678,27,1
42.677,40,1
45.923,40,1
33.711,34,0
46.588,30,1
48.21,40,0
53.31,44,1
50.386,39,1
30.787,31,0
48.68,33,1
55.879,39,1
44.426,35,0
38.151,40,0
29.261,30,0
50.009,43,0
45.778,34,1
31.845,31,0
46.31,29,1
37.15,39,1
24.778,33,0
37.444,34,1
49.143,33,0
48.191,30,1
46.063,31,1
25.274,34,0
53.506,46,0
37.43,33,0
48.973,39,0
34.568,30,0
38.933,39,0
51.702,39,1
68.412,39,0
52.709,37,0
43.319,26,0
43.8,34,0
43.594,38,0
42.477,26,1
38.439,33,1
23.789,41,0
58.664,35,0
53.277,42,0
33.941,33,1
38.722,41,1
48.224,36,0
42.602,38,1
44.386,28,1
37.314,28,1
57.58,37,1
67.896,33,1
66.472,26,1
37.704,33,1
52.65,33,0
40.23,31,1
43.298,29,0
52.573,36,1
42.899,37,0
32.674,31,0
50.079,42,0
46.558,33,0
39.55,25,0
37.275,35,0
52.53,39,1
50.888,26,0
56.844,44,1
51.119,34,1
42.787,31,0
78.041,36,1
47.566,32,1
46.75,40,0
43.899,42,0
42.909,37,0
53.747,35,1
27.8,26,1
18.603,31,0
46.974,35,0
37.674,25,1
46.024,30,1
37.114,36,0
50.936,29,0
34.801,31,1
44.048,37,0
41.185,36,1
39.728,36,1
50.375,47,0
38.209,38,0
22.251,32,0
35.746,35,1
53.25,41,0
32.95,44,0
40.458,38,1
50.688,31,0
33.787,38,0
38.38,38,1
56.162,38,0
45.587,35,0
32.967,34,0
25.291,35,1
34.494,32,0
58.522,38,1
48.654,35,0
45.819,42,1
34.226,39,1
29.957,36,1
42.097,42,0
44.318,39,0
29.708,37,1
53.163,30,0
53.798,42,0
60.36,34,0
44.587,33,0
37.995,35,0
34.775,40,1
43.776,36,1
58.117,29,0
49.24,34,1
56.941,31,1
48.358,34,0
50.326,29,1
41.697,37,1
38.736,33,1
39.793,31,1
55.682,32,0
43.889,41,0
30.452,29,0
41.427,37,1
38.399,36,0
40.29,29,1
45.879,35,1
41.612,30,1
46.147,39,0
29.764,38,1
28.594,34,1
42.796,30,0
35.566,32,1
38.155,33,0
40.579,37,1
43.839,41,0
37.021,39,1
55.859,33,1
33.372,26,1
42.565,31,1
25.878,37,0
38.926,30,1
35.755,35,0
44.956,42,1
45.509,43,1
42.923,36,1
54.798,44,0
59.472,38,0
25.303,39,0
46.268,38,1
50.469,33,1
25.662,36,1
33.101,38,1
46.107,41,1
48.585,22,0
38.399,31,1
34.777,42,0
49.977,38,1
42.566,36,0
31.761,38,0
54.645,41,1
32.298,30,0
37.504,37,0
56.272,26,1
51.65,36,0
39.184,35,1
41.896,41,0
27.505,31,0
53.966,38,0
56.966,40,0
57.313,31,0
52.127,37,1
47.824,35,0
37.569,34,0
23.396,33,0
32.832,32,1
42.44,29,1
44.02,33,1
45.946,30,1
39.427,35,0
47.354,43,1
46.729,34,1
64.768,40,1
33.031,37,0
20.776,42,1
32.293,35,1
53.446,35,1
55.548,34,0
35.637,29,1
51.779,45,0
49.684,28,1
50.966,34,1
31.854,33,0
44.338,35,0
42.495,28,0
47.563,39,0
58.181,35,0
45.636,34,0
45.033,42,0
53.99,38,1
43.022,44,0
20.306,42,0
38.913,32,0
45.35,34,1
49.688,41,1
47.279,33,1
35.381,35,0
35.18,33,1
51.023,37,1
31.964,40,1
29.249,32,1
45.021,32,0
47.017,40,1
39.048,44,0
40.01,40,0
40.636,28,1
47.158,35,0
51.794,37,0
29.351,35,1
25.795,32,1
43.235,26,0
41.651,41,1
43.51,40,1
42.7,39,0
52.243,33,1
18.068,28,1
43.23,38,1
54.895,31,1
49.015,34,1
62.796,41,0
59.305,40,1
27.821,33,1
35.499,37,0
42.413,32,1
39.204,31,0
36.595,34,1
21.732,29,1
35.734,44,1
52.793,38,0
48.575,31,1
34.873,35,1
37.706,40,0
52.173,34,0
55.111,34,1
58.058,39,0
44.382,42,1
32.41,39,1
55.598,36,0
40.734,38,1
35.02,35,1
38.475,33,0
36.625,32,0
37.185,31,1
62.829,31,1
28.503,35,0
30.765,27,1
40.191,34,1
18.237,27,1
39.503,34,1
35.902,30,0
33.608,36,1
53.933,40,1
45.565,27,1
49.646,31,1
50.062,31,1
27.809,33,1
51.332,34,1
28.583,30,0
45.499,34,0
78.17,40,1
55.942,36,1
39.893,33,1
36.578,37,0
44.096,38,1
51.275,26,0
42.989,34,1
71.069,45,1
21.03,35,1
40.172,36,1
33.486,43,1
22.218,29,0
31.234,39,0
37.108,33,1
40.81,36,0
54.938,38,1
52.869,34,1
39.469,32,1
56.232,38,1
49.845,34,1
45.827,36,1
48.969,38,0
41.68,40,1
44.948,34,0
40.632,30,1
51.175,37,1
32.577,42,0
49.717,32,0
38.337,37,0
54.185,42,0
47.383,35,0
55.371,37,1
45.696,34,1
54.069,30,0
27.219,31,1
33.946,29,1
47.524,34,1
38.473,44,0
39.369,36,1
41.067,43,0
34.437,31,1
28.784,33,0
38.838,44,0
41.925,28,0
40.795,28,0
52.096,45,0
31.321,40,1
28.531,36,1
25.735,35,0
57.699,41,1
30.797,38,1
37.202,39,0
48.394,42,1
40.293,41,0
58.83,36,0
31.915,28,0
47.276,42,0
37.571,30,1
53.861,23,0
32.26,37,0
43.723,36,0
47.007,32,0
55.034,36,0
44.921,42,1
30.146,37,0
34.612,34,0
41.84,36,1
46.132,27,1
44.629,28,1
42.552,30,1
34.414,29,0
47.573,46,1
49.033,38,0
45.087,40,0
57.199,34,1
46.407,31,1
58.576,39,1
36.288,37,0
53.873,33,0
54.23,26,1
54.306,45,1
51.204,45,1
27.184,30,1
46.352,41,0
39.739,34,0
49.075,32,0
37.02,30,1
55.258,33,1
32.219,36,1
46.585,28,1
43.448,36,0
41.239,27,0
42.951,34,0
54.078,30,1
46.516,41,0
48.298,31,1
24.161,34,1
42.131,37,0
59.049,34,1
32.409,32,0
52.893,26,1
39.763,33,0
31.053,41,1
35.401,37,1
42.223,29,0
44.733,40,1
52.55,34,0
36.18,39,1
46.05,36,0
41.387,23,0
45.676,30,1
62.799,43,0
41.413,34,1
35.781,32,0
48.289,36,1
38.569,38,1
46.517,31,0
55.213,37,1
23.319,29,0
51.935,32,1
57.854,32,1
42.923,36,1
61.176,45,0
35.737,38,1
21.261,30,1
43.079,27,0
45.941,31,1
27.857,42,1
64.566,38,0
44.102,30,0
43.179,42,0
36.594,31,0
40.031,35,1
47.306,31,1
49.268,35,1
67.372,32,1
42.11,31,1
42.016,31,0
32.857,45,0
60.824,25,0
31.295,40,1
38.414,33,0
41.524,38,1
35.769,40,1
45.639,28,1
43.177,39,0
57.621,34,0
31.84,30,0
31.204,35,0
60.2,35,0
51.284,37,1
45.783,37,0
28.373,33,0
41.674,39,1
39.841,37,0
47.426,41,1
47.879,42,1
38.294,33,1
41.124,34,1
55.032,40,1
35.075,45,1
39.526,41,1
53.315,35,1
40.434,36,0
42.431,43,1
16.118,29,0
28.987,34,0
32.644,31,1
34.274,42,0
47.63,29,1
42.67,32,0
32.63,35,0
47.115,37,0
46.642,33,0
21.688,30,0
14.994,33,0
31.734,33,1
35.304,29,0
47.053,28,1
61.176,36,0
40.804,38,1
40.538,38,0
46.87,35,0
55.106,32,1
45.08,27,0
28.44,30,0
55.838,32,1
53.171,34,1
50.169,36,0
38.376,36,1
51.684,39,1
33.327,37,1
33.851,28,0
37.463,39,1
26.544,30,0
35.868,33,1
27.786,31,0
35.654,38,0
58.349,26,0
38.999,38,0
30.797,31,0
48.198,31,0
39.339,28,1
29.908,31,1
36.296,29,0
45.992,30,0
38.548,41,0
53.003,34,1
53.728,29,0
31.013,41,0
34.39,38,1
26.534,37,0
36.37,32,0
36.976,38,1
57.433,32,1
37.974,31,0
58.287,32,1
54.783,32,1
59.349,37,1
38.641,39,1
38.121,25,0
37.673,32,0
50.089,28,1
41.57,41,0
41.782,43,1
42.092,32,1
33.907,39,0
50.79,38,1
48.665,37,1
54.789,39,1
42.82,39,1
33.572,36,0
64.564,31,0
56.213,42,0
46.528,30,1
59.29,34,1
57.311,33,0
51.664,40,1
45.211,41,0
45.27,41,0
50.273,42,1
43.901,28,1
62.07,37,1
60.409,35,1
57.278,32,0
50.991,36,0
34.599,33,0
44.595,29,1
38.888,31,1
41.921,30,0
33.886,30,1
53.959,34,1
47.034,36,0
42.739,30,0
24.573,27,0
27.223,30,0
41.111,38,0
42.35,39,1
58.718,28,1
47.605,37,1
62.525,33,0
47.809,30,1
35.872,36,0
52.222,28,0
41.403,28,0
42.594,33,0
51.655,23,1
39.353,31,1
49.089,28,0
34.876,26,1
45.998,31,1
46.52,35,1
29.096,33,0
54.445,46,0
41.703,34,0
34.883,31,1
43.751,39,1
47.63,38,0
65.916,30,1
30.945,34,0
51.891,29,1
37.104,33,0
24.808,33,0
43.62,45,0
59.889,38,1
47.502,29,1
46.93,28,1
37.183,31,0
58.139,37,1
32.437,44,0
43.188,32,0
47.535,34,1
58.062,27,0
39.591,41,1
42.357,38,1
41.888,39,0
31.749,39,0
37.277,25,1
36.725,41,0
19.934,35,0
38.97,32,0
44.64,33,1
56.999,40,1
44.58,45,0
33.548,40,0
42.555,44,1
42.451,32,1
36.588,27,1
40.159,33,0
30.864,30,0
58.272,29,0
31.512,33,0
26.042,27,0
36.51,30,0
43.282,34,0
38.373,36,0
40.241,31,0
44.691,34,1
15.605,35,1
33.5,33,1
33.116,38,1
48.698,30,0
55.342,37,0
54.49,43,1
37.913,43,0
33.225,32,1
53.68,38,0
36.474,30,0
49.867,37,1
33.544,27,0
34.779,26,1
25.846,30,1
38.738,26,0
38.977,38,0
37.708,35,1
50.797,40,1
30.907,37,1
42.575,38,0
47.818,30,1
39.709,39,0
32.735,35,1
37.162,32,1
37.416,41,0
36.456,39,1
35.186,34,0
56.449,36,0
41.661,33,0
35.931,31,1
48.362,36,1
56.556,34,1
40.204,33,0
50.635,37,0
46.437,33,1
27.342,33,1
50.118,43,0
42.856,24,1
34.571,31,0
46.404,29,0
38.413,45,0
54.934,34,1
62.46,43,1
45.274,36,1
51.315,35,1
48.837,29,0
39.404,30,1
50.167,35,1
42.528,32,0
37.977,45,1
43.507,29,1
42.285,42,1
45.491,37,1
38.541,33,1
50.241,30,0
29.394,31,1
45.599,32,0
39.889,28,1
43.17,43,0
47.88,31,0
49.356,29,0
33.046,35,0
45.763,35,1
53.24,28,0
27.898,33,1
59.855,36,1
53.518,41,1
31.461,33,0
38.984,40,1
51.341,27,0
48.202,33,0
36.95,36,1
46.463,23,0
48.717,36,1
23.177,32,1
46.779,29,1
30.189,41,0
49.734,36,1
34.415,31,0
46.969,33,1
47.642,28,0
46.875,30,1
42.142,42,1
67.181,45,1
51.787,39,0
32.147,31,1
32.03,37,0
41.246,32,0
51.32,31,1
54.104,40,0
52.67,45,1
51.214,36,1
47.476,40,0
47.494,32,0
35.96,34,0
40.616,33,0
34.792,42,0
35.676,33,1
50.089,35,1
32.425,38,1
43.321,33,0
59.367,30,1
44.828,34,0
40.374,31,1
31.127,32,0
41.998,39,1
59.552,34,0
48.164,39,0
40.558,28,1
45.895,35,0
61.985,29,1
52.544,35,1
28.176,29,1
33.683,37,1
35.061,39,0
43.867,33,1
37.989,36,1
44.954,39,0
53.372,38,0
31.034,35,0
51.986,27,1
47.03,33,1
28.929,25,0
47.3,33,0
42.911,39,0
60.837,37,0
29.184,47,0
49.468,34,1
49.695,39,0
50.113,36,1
34.593,30,1
54.021,35,1
35.698,32,1
32.554,30,0
31.36,32,1
44.591,34,0
41.957,48,0
57.11,32,0
60.493,32,0
35.92,31,0
32.358,35,0
53.116,41,1
40.675,29,1
23.727,23,1
61.26,35,1
40.901,40,1
37.18,23,0
36.376,39,1
38.299,41,0
43.972,36,0
43.845,25,1
31.565,35,0
47.817,38,0
24.012,39,1
31.696,39,0
41.171,39,1
48.925,41,1
47.584,29,0
42.127,40,1
38.355,26,0
39.809,35,0
37.441,37,1
49.756,40,0
42.952,30,1
50.384,36,1
36.192,42,0
40.923,37,1
48.213,39,1
50.538,35,0
40.573,32,0
32.059,40,1
47.698,38,0
45.849,40,1
39.009,33,0
23.994,35,0
45.427,40,0
48.666,30,0
52.112,38,1
48.53,37,1
43.789,43,0
38.575,45,1
57.185,42,0
33.291,29,1
31.841,27,0
52.232,28,0
45.353,39,1
40.229,32,1
37.082,30,0
37.61,34,0
38.502,34,1
45.017,28,0
33.232,35,0
50.226,30,1
30.54,31,0
49.168,40,1
50.708,32,0
42.082,32,1
50.326,42,1
31.797,40,0
35.003,37,0
44.707,37,0
41.296,30,0
44.937,32,0
36.398,39,0
24.534,35,1
41.785,32,0
32.544,45,1
42.783,32,0
32.213,32,1
50.542,33,1
39.183,23,1
32.288,38,0
35.441,40,0
65.227,38,0
47.475,29,1
40.797,29,0
36.028,39,1
58.619,32,1
47.922,41,1
47.661,29,0
35.014,38,1
32.6,30,0
41.366,32,0
58.558,32,1
44.882,41,0
49.457,39,0
28.638,36,0
39.642,41,0
60.368,30,1
47.937,26,1
47.862,37,1
43.254,35,0
37.22,35,0
57.156,30,0
42.09,39,1
28.497,37,0
38.986,28,0
49.759,35,1
32.84,41,0
56.332,35,0
38.087,45,1
40.232,35,0
30.438,34,1
52.373,29,1
45.68,35,1
41.096,38,0
39.773,44,0
42.854,31,1
41.02,34,0
46.938,35,0
37.945,37,1
57.158,37,1
46.81,42,1
42.511,39,0
55.982,32,0
37.315,47,0
52.73,32,1
45.188,37,0
36.839,42,1
49.843,43,1
59.669,30,0
45.912,34,1
42.344,31,0
29.146,34,1
58.581,34,0
43.542,29,0
37.7,37,1
31.148,37,1
45.296,34,1
54.65,33,1
35.886,33,0
26.014,24,0
35.618,29,1
56.766,30,0
21.922,36,0
49.041,36,1
